station,member_casual,latitude,longitude,number_of_rides
Kedzie Ave & 21st St,casual,41.85354544971564,-87.70506440962085,211
Lincolnwood Dr & Central St,member,42.06480684990476,-87.71530959504763,210
Public Rack - Washtenaw Ave & Devon Ave,member,41.99863273580952,-87.69836902404762,210
Bosworth Ave & Howard St,casual,42.0195349692823,-87.66953159334928,209
Austin Blvd & Lake St,member,41.88793941197115,-87.774369109375,208
Kostner Ave & Adams St,member,41.87791641451923,-87.73591104673076,208
Ping Tom Park (East),member,41.858290914444446,-87.631918795169085,207
Wolcott Ave & Fargo Ave,casual,42.01695487849514,-87.67771947606796,206
Public Rack - Hamlin Ave & Montrose Ave,member,41.96043799492683,-87.7209829392683,205
Public Rack - Lawndale Ave & Diversey Ave,member,41.9309449070098,-87.71963442264706,204
Big Marsh Park,casual,41.68587972551724,-87.573814831133,203
Chicago State University,casual,41.71896298344828,-87.60833405359605,203
Fairfield Ave & Roosevelt Rd,member,41.866630293054186,-87.69452139522167,203
Jeffery Blvd & 67th St,member,41.77351678182266,-87.57727161541872,203
MLK Jr Dr & 56th St,casual,41.7934436479703,-87.61585620163366,202
Narragansett & Wrightwood,member,41.92896591442786,-87.78817656960199,201
Kedzie Ave & 21st St,member,41.85354587396985,-87.70505570879396,199
California Ave & 26th St,member,41.84370714348485,-87.69493990323232,198
Fairfield Ave & 44th St,casual,41.81189838328283,-87.69169285257576,198
Kedzie Ave & 57th St,casual,41.7899284410101,-87.70130350979798,198
Ashland Ave & Pershing Rd,member,41.823461124,-87.66557925328205,195
Dodge Ave & Main St,casual,42.03476242948718,-87.6991517774359,195
Lamon Ave & Belmont Ave,casual,41.93949819625641,-87.74964759333334,195
Hoyne Ave & 47th St,casual,41.80822365618557,-87.67719131015464,194
State St & 79th St,member,41.750791691770836,-87.62443535854167,192
Stony Island Ave & 67th St,casual,41.7734995096875,-87.58528247583332,192
Walden Pkwy & 100th St,casual,41.7122036996875,-87.66772672135417,192
Kilpatrick Ave & Parker Ave,casual,41.930408134867726,-87.7421810226455,189
Pulaski Rd & Eddy St,member,41.946279687967916,-87.73105418598931,187
Maplewood Ave & Peterson Ave,casual,41.99023574591398,-87.69337063989248,186
Public Rack - Milwaukee Ave & Haussen Ct,casual,41.93843813575269,-87.72114965903226,186
Union Ave & Root St,casual,41.81912525,-87.64328695817204,186
Cottage Grove Ave & 67th St,casual,41.77373029663043,-87.60564222733696,184
South Shore Dr & 74th St,casual,41.76221859364641,-87.55923285718232,181
Western Blvd & 48th Pl,casual,41.80566940394444,-87.68338007738889,180
California Ave & Winona St,casual,41.972825758435754,-87.69869379022346,179
Kedzie Ave & 57th St,member,41.78989915726257,-87.70184757480448,179
Jeffery Blvd & 71st St,casual,41.76662057162921,-87.57643871904494,178
Damen Ave & Pershing Rd,casual,41.82319259158192,-87.6766100442373,177
Lawndale Ave & 30th St,casual,41.839356011525425,-87.71811771254237,177
Public Rack - Champlain Ave & 65th St,member,41.77725759622857,-87.60961260297142,175
Sacramento Blvd & Franklin Blvd,casual,41.8905483484,-87.70264237662857,175
Stony Island Ave & 63rd St,casual,41.78041872697143,-87.58742093594286,175
Stony Island Ave & 63rd St,member,41.780404796416185,-87.58750657763007,173
Wentworth Ave & 63rd St,casual,41.78008304686047,-87.629774119069765,172
Buckingham - Fountain,casual,41.876595706023394,-87.6204503359649,171
Meade Ave & Diversey Ave,casual,41.93049371549708,-87.77912073017544,171
Michigan Ave & 71st St,member,41.76529490450292,-87.62174446304094,171
Public Rack - Pulaski Rd & Armitage Ave,casual,41.9183026551462,-87.7282957980117,171
Public Rack - Lowell Ave & Elston Ave,casual,41.96794848629412,-87.73839196723529,170
Public Rack - Washtenaw Ave & Superior St,casual,41.89280602782353,-87.69488116117647,170
Public Rack - Western Ave & Devon Ave,member,41.99865906364706,-87.68987241364705,170
Kilbourn & Belden,casual,41.92129993840237,-87.73944253485207,169
Millard Ave & 26th St,casual,41.84454988615384,-87.71598848538461,169
Western Blvd & 48th Pl,member,41.805667032916666,-87.68338130583334,168
Public Rack - Hyde Park Blvd & 53rd St,member,41.79961670753012,-87.58369391024097,166
Public Rack - Hamlin Ave & Fullerton Ave,casual,41.92239282490909,-87.7207138669697,165
Central Ave & Parker Ave,member,41.93004701085889,-87.7688056,163
Shields Ave & 43rd St,member,41.816200843148145,-87.63471905419753,162
Central Ave & Parker Ave,casual,41.93005883621118,-87.76857444726708,161
Stony Island Ave & 71st St,casual,41.766493382981366,-87.58646204012423,161
Indiana Ave & 40th St,casual,41.8216760773125,-87.621536772875,160
MLK Jr Dr & 56th St,member,41.793447245125,-87.6158574088125,160
Millard Ave & 26th St,member,41.8445411020625,-87.715950316,160
Public Rack - Cicero Ave & Wrightwood Ave,member,41.9290044931875,-87.74840882825,160
Campbell Ave & Montrose Ave (Temp),member,41.96153372031847,-87.69295758713376,157
St Louis Ave & 59th St,member,41.78681585955414,-87.7104331655414,157
Lockwood Ave & Wrightwood Ave,casual,41.92898576794872,-87.75924445134616,156
Pulaski Rd & 21st St,casual,41.85240779851613,-87.72316166219355,155
Fullerton & Monitor,casual,41.921289879090914,-87.77076202487012,154
Public Rack - Kedzie Ave & Argyle St,member,41.971163469025974,-87.70929653733766,154
Rockwell St & Archer Ave,casual,41.821681000064935,-87.689839847207793,154
Washtenaw Ave & Peterson Ave,member,41.9903447237013,-87.698600874740265,154
Public Rack - Midway Orange Line,casual,41.78736547803921,-87.73874728542484,153
Public Rack - Woodlawn Ave & 63rd St N,casual,41.780405463398694,-87.59755522797386,153
Kenosha & Wellington,casual,41.93184251289474,-87.73156910789474,152
Public Rack - Milwaukee Ave & Diversey Ave,member,41.930750169271526,-87.71063874576159,151
Yates Blvd & 75th St,casual,41.75874055649007,-87.56642471774835,151
Stony Island Ave & 64th St,casual,41.77888030406667,-87.5866519824,150
Indiana Ave & 40th St,member,41.821674965503355,-87.62151577449664,149
Kostner Ave & Wrightwood Ave,casual,41.92901630966216,-87.7380849845946,148
Public Rack - Western Blvd & 49th St,casual,41.80279628608108,-87.68184861695946,148
Commercial Ave & 130th St,casual,41.65913862387755,-87.55076334904761,147
Wentworth Ave & 24th St (Temp),casual,41.850078179520544,-87.63214964938356,146
Greenwood Ave & 97th St,member,41.71871593289655,-87.59698284786207,145
Public Rack - Monticello Ave & Belmont Ave,member,41.93950202751724,-87.7189163784138,145
Damen Ave & 59th St,casual,41.78587696722222,-87.67346809180556,144
Elizabeth St & 92nd St,member,41.72683563881119,-87.65431165972028,143
Kostner Ave & 63rd St,casual,41.77930819454546,-87.7313794655944,143
Public Rack - Kostner Ave & Diversey Ave,member,41.93144502881119,-87.73768790237762,143
Public Rack - Woodlawn Ave & 63rd St N,member,41.780374683216785,-87.59775913692307,143
Cicero Ave & Lake St,casual,41.886863326549296,-87.74533544704225,142
Halsted St & 63rd St,casual,41.779380193450706,-87.64468791901409,142
Kildare Ave & 47th St,member,41.80824300922535,-87.73062188788732,142
Eberhart Ave & 61st St,member,41.784101300354614,-87.61449894241134,141
Washtenaw Ave & Peterson Ave,casual,41.9903045248227,-87.69876514390072,141
Lawndale Ave & 111th St,casual,41.69131394671429,-87.7128691245,140
Public Rack - Rockwell & Division,member,41.90216564085714,-87.691690723,140
Central Ave & Roscoe St,member,41.94076456618705,-87.76895930028776,139
MLK Jr Dr & 63rd St,casual,41.78008649942446,-87.61594756935251,139
Damen Ave & Pershing Rd,member,41.82319896166667,-87.6766027331884,138
Public Rack - Hamlin Ave & Montrose Ave,casual,41.96060121710145,-87.72138022753623,138
Pulaski Rd & 60th St,casual,41.78221366311594,-87.72135256905797,138
Virginia Ave & Catalpa Ave,member,41.98081265905797,-87.70459699210144,138
Austin Blvd & Chicago Ave,casual,41.89486428919708,-87.77462781182481,137
Fairfield Ave & Roosevelt Rd,casual,41.86704821423358,-87.69430891218978,137
Komensky Ave & 31st St,casual,41.837677740145985,-87.72691315167883,137
Narragansett Ave & School St,member,41.94006893846715,-87.78817143335766,137
Public Rack - Harold Washington Park,casual,41.800671395839416,-87.58312903021898,137
Rainbow Beach,casual,41.75787387408759,-87.54937743284671,137
Wentworth Ave & 63rd St,member,41.780080773795625,-87.62977727036497,137
Central Ave & Lake St,casual,41.88766814154412,-87.76546592705883,136
Halsted St & 47th Pl,member,41.80814787036765,-87.64562199558823,136
Public Rack - Milwaukee Ave & Haussen Ct,member,41.93852176882353,-87.72107593,136
Richmond St & Lincoln Ave,member,41.98924015455882,-87.70139032911764,136
Western Ave & Ardmore Ave,casual,41.98767072558824,-87.68977400029412,136
California & 16th St,casual,41.85935686791045,-87.69601801298508,134
Princeton Ave & Garfield Blvd,casual,41.79497735440298,-87.63312259865671,134
Richmond St & Lincoln Ave,casual,41.98905635253731,-87.70173289716418,134
Baltimore Ave & 87th St,member,41.7373427175188,-87.54849870872181,133
Kilbourn & Roscoe,member,41.94184633330827,-87.73969408804511,133
Long Ave & Belmont Ave,casual,41.93921144022556,-87.76078259533836,133
Western Ave & Lake St,casual,41.88327371323308,-87.68716956090225,133
Perry Ave & 69th St,member,41.769284886363636,-87.62820986962122,132
Calumet Ave & 71st St,member,41.76551797473282,-87.61692796320611,131
Calumet Park,casual,41.713710409083966,-87.5308405548855,131
Kedzie Ave & 52nd St,casual,41.799600505461534,-87.70149506907693,130
Long Ave & Belden Ave,casual,41.92158854076923,-87.76055557584615,130
Public Rack - Spaulding Ave & North Ave,member,41.91001071415384,-87.70973701907693,130
Burnham Greenway & 112th St,member,41.69177091589147,-87.5304389188372,129
St Louis Ave & 59th St,casual,41.788210757829454,-87.71024324209301,129
Mulligan Ave & Wellington Ave,casual,41.931759185984255,-87.78161646913387,127
Buckingham Fountain (Columbus/Balbo),casual,41.87219358666667,-87.62307076730158,126
Hoyne Ave & 47th St,member,41.80822843825397,-87.67719051666667,126
Kedzie Ave & Roosevelt Rd,casual,41.86651261587301,-87.70649158134921,126
Oak Park & Wellington,casual,41.931960755238094,-87.79822957111111,126
Albany Ave & 26th St,casual,41.84450355008,-87.70193104048,125
Cicero Ave & Grace St,casual,41.9498148456,-87.74775854096,125
Stony Island Ave & 67th St,member,41.77346000912,-87.58533457544,125
Lamon Ave & Belmont Ave,member,41.93955506064516,-87.74968713459677,124
Public Rack - Spaulding Ave & Evergreen Ave,member,41.90758560967742,-87.70967297032257,124
State St & Pershing Rd,member,41.82303019298387,-87.62657257854838,124
Wabash Ave & 87th St,member,41.73659197243902,-87.62264338674797,123
Western Ave & 104th St,casual,41.70459824276423,-87.68116540341462,123
Austin Blvd & Madison St,casual,41.880285957459016,-87.77446299565574,122
Eggleston Ave & 69th St,casual,41.76890142155738,-87.63585066508196,122
Halsted St & 51st St,member,41.801792329590164,-87.64522292844262,122
Lawler Ave & 50th St,casual,41.80128247926229,-87.74938691508197,122
Marshfield Ave & 44th St,casual,41.81400665254098,-87.66662634213115,122
Halsted St & 47th Pl,casual,41.80814572525,-87.645628043,120
Narragansett & Irving Park,casual,41.95148507308333,-87.78737656975001,120
Public Rack - Nagle Ave & Belmont Ave,member,41.939183491416664,-87.78876520216667,120
St Louis Ave & Norman Bobbins Ave,casual,41.79194164208333,-87.71054450999999,120
Public Rack - Avers Ave & Irving Park Rd,member,41.951650659831934,-87.7218507130252,119
Stony Island Ave & 64th St,member,41.7788807315126,-87.58665356739496,119
Greenwood Ave & 97th St,casual,41.7187057670339,-87.59702182516949,118
MLK Jr Dr & 63rd St,member,41.78008534333333,-87.61595377136753,117
Ashland Ave & Pershing Rd,casual,41.82345360362069,-87.66558484215517,116
Prospect Sq & 91st St,casual,41.728111304224136,-87.66756684663794,116
Public Rack - Harold Washington Park,member,41.8004847200862,-87.582254135,116
Public Rack - Lockwood Ave & Diversey Ave,member,41.93023357663793,-87.75984886568966,116
Pulaski Rd & Lake St,casual,41.88489047681035,-87.72630713077587,116
Racine Ave & Garfield Blvd,member,41.79422714591304,-87.65510479956522,115
Phillips Ave & 79th St,casual,41.751820496754384,-87.56521777508772,114
Public Rack - Monticello Ave & Belmont Ave,casual,41.93952165289473,-87.71895918429824,114
Public Rack - Walden Pkwy & 103rd St,member,41.70915354263158,-87.6697915054386,114
Virginia Ave & Catalpa Ave,casual,41.98092380736842,-87.70459985429825,114
Cottage Grove Ave & 83rd St,casual,41.74344707699115,-87.6048503681416,113
Kedzie Ave & Roosevelt Rd,member,41.86651152681416,-87.70648916893805,113
Kildare Ave & 26th St,casual,41.84243747787611,-87.73122408654868,113
Sacramento Blvd & Fulton Ave,casual,41.8878773099115,-87.7010219559292,113
Francisco Ave & Hollywood Ave,casual,41.98269194339286,-87.70095026160715,112
Lamon Ave & Armitage Ave,casual,41.91836411741072,-87.74974118991071,112
Lamon Ave & Armitage Ave,member,41.91770929178571,-87.74963402991071,112
Morgan St & Pershing Rd,casual,41.82361964747748,-87.65091139360361,111
Public Rack - Western Blvd & 49th St,member,41.80257917639639,-87.6813959845946,111
N Clark St & W Elm St,casual,41.902214599272725,-87.63124176445454,110
Vincennes Ave & 104th St,member,41.70493670636364,-87.65695414081819,110
Campbell Ave & 51st St,casual,41.800667491834865,-87.68771300587156,109
Harlem & Irving Park,member,41.95167307036697,-87.80853714678899,109
State St & 54th St,member,41.796625239074075,-87.62591923453704,108
Union Ave & Root St,member,41.81945932046296,-87.64308223583333,108
Laramie Ave & Madison St,casual,41.88021683084112,-87.7553725940187,107
Mason Ave & Belmont Ave,casual,41.93915455682243,-87.77128717728972,107
Kedzie Ave & 24th St,casual,41.84820201462264,-87.70544036688679,106
Hamlin Ave & Grand Ave,casual,41.90323668057143,-87.72127024380953,105
Stony Island Ave & 75th St,casual,41.75867214085714,-87.5868919152381,105
Central Park & Augusta Blvd,casual,41.89906103875,-87.71706495028846,104
Shabbona Park,casual,41.943238905,-87.79955683490384,104
Commercial Ave & 83rd St,member,41.74462067970874,-87.55120545126213,103
Public Rack - Christiana Ave & Belmont Ave,member,41.93963764097087,-87.7108490468932,103
Public Rack - Spaulding Ave & Evergreen Ave,casual,41.907402420970875,-87.70965436640776,103
Kedzie Ave & 45th St,member,41.81042169264706,-87.70117468470589,102
Kilpatrick Ave & Grand Ave,casual,41.91145344372549,-87.74193546274509,102
Public Rack - Milwaukee Ave & School St,member,41.940309997647056,-87.7276833540196,102
Central Ave & Roscoe St,casual,41.9410058390099,-87.76863821346535,101
Francisco Ave & 47th St,member,41.80893071514851,-87.6977103090099,101
Marshfield Ave & 44th St,member,41.81400568455446,-87.66663075910891,101
Vernon Ave & 75th St,member,41.75836163079208,-87.61414216831683,101
Wabash Ave & 87th St,casual,41.73657504465347,-87.62265224485148,101
Avenue O & 134th St,casual,41.6518544666,-87.5400931254,100
Hoyne Ave & 34th St,member,41.8309201454,-87.6790054978,100
Pulaski Rd & Eddy St (Temp),casual,41.9462743133,-87.7310602587,100
Stony Island Ave & 90th St,member,41.7313983679,-87.5857490508,100
Western Ave & Lake St,member,41.882750353,-87.6876260122,100
Ashland Ave & McDowell Ave,casual,41.808868714646465,-87.66453701060607,99
California Ave & 36th St,casual,41.82887796173469,-87.69285061530613,98
Fairfield Ave & 44th St,member,41.81199983765306,-87.69178299948979,98
Halsted St & 63rd St,member,41.77938996387755,-87.64465367244898,98
Sacramento Blvd & Fulton Ave,member,41.88861263479592,-87.70066100510205,98
Kedzie Ave & Harrison St,member,41.873612480618554,-87.70487880030927,97
Green St & Madison Ave*,casual,41.88185371625,-87.64884275552083,96
Hale Ave & 107th St,casual,41.69921822270833,-87.66888529885416,96
Komensky Ave & 55th St,casual,41.791948079166666,-87.7224787790625,96
Morgan St & Pershing Rd,member,41.8236208690625,-87.65092054302083,96
Rainbow Beach,member,41.757875469687505,-87.54937761052084,96
Doty Ave & 111th St,casual,41.69505763284211,-87.598857048,95
Kilpatrick Ave & Grand Ave,member,41.91156201915789,-87.74207502652631,95
Public Rack - Langley Ave & 49th St,member,41.80503916936842,-87.60917233378947,95
Public Rack - Milwaukee Ave & Higgins Ave,casual,41.96864599852631,-87.76124782326316,95
Ashland Ave & Garfield Blvd,casual,41.79287671595745,-87.66443683202128,94
Kenneth Ave & 50th St,casual,41.80150527712766,-87.73284910861702,94
State St & Pershing Rd,casual,41.823019355638294,-87.62657102978723,94
California & 16th St,member,41.85953299956989,-87.6970985983871,93
Ewing Ave & Burnham Greenway,member,41.8455610816129,-87.61597264139785,93
Steelworkers Park,casual,41.73857111645162,-87.53057552526882,93
Francisco Ave & 47th St,casual,41.809191364673914,-87.69825829358696,92
Kenton Ave & Madison St,member,41.88070344336956,-87.7409852971739,92
Nordica & Medill,casual,41.92093726434783,-87.80084227108695,92
Public Rack - Rockwell Ave & Touhy Ave ,member,42.01099616271739,-87.6979201,92
Sacramento Ave & Pershing Rd,casual,41.821326140108695,-87.69981304369566,92
Albany Ave & 26th St,member,41.844525438021975,-87.70192100076923,91
Central Park Ave & 24th St,member,41.848163276703296,-87.71508664252747,91
Hoyne Ave & 34th St,casual,41.83116058879121,-87.67874440593407,91
W 103rd St & S Avers Ave,casual,41.707542537032964,-87.71827917593407,91
Ashland Ave & 50th St,casual,41.80301384088889,-87.66469544677777,90
California Ave & Marquette Rd,casual,41.771044825555556,-87.69219262455556,90
Cicero Ave & Grace St,member,41.94979700333333,-87.747570224,90
Greenwood Ave & 79th St,casual,41.75130547733333,-87.59693138433333,90
Public Rack - Kenton Ave & Palmer St,casual,41.920387379888886,-87.74106280277778,90
Pulaski Rd & Lake St,member,41.885382959888894,-87.72657434255555,90
Laramie Ave & Kinzie St,casual,41.887832459213485,-87.7556118211236,89
Public Rack - Christiana Ave & Belmont Ave,casual,41.93957128662921,-87.71106692719101,89
Public Rack - Milwaukee Ave & Diversey Ave,casual,41.93070336078652,-87.71062326617977,89
Rockwell St & Archer Ave,member,41.821126876179775,-87.68988540011236,89
Roscoe & Harlem,casual,41.94100734483146,-87.80823632707865,89
Major Taylor Trail & 115th St,casual,41.684939109545454,-87.64528740909091,88
Mozart St & Jackson Blvd,member,41.87943056670455,-87.69940612272727,88
Public Rack - Hyde Park Blvd & 55th St,member,41.796153265681816,-87.5830778765909,88
State St & 54th St,casual,41.796624351704544,-87.62592148409091,88
Martin Luther King Dr & 111th St,member,41.69100505344827,-87.61138383103449,87
Public Rack - Hollywood Park,member,41.98928254367816,-87.71182635103449,87
Public Rack - Lawndale Ave & Diversey Ave,casual,41.931179097241376,-87.71955325,87
Pulaski & Ann Lurie Pl,member,41.817800975,-87.72297081883721,86
Artesian Ave & 55th St,member,41.791559474705885,-87.68837836635294,85
Central Ave & Lake St,member,41.88767100376471,-87.76545748129412,85
Halsted St & 111th St,member,41.69228008717647,-87.64269762352941,85
Public Rack - Cumberland & Catherine,member,41.977332476470586,-87.83672856317646,85
Sacramento Ave & 25th St,casual,41.84747391705882,-87.70011126952942,85
Kedzie Ave & Harrison St,casual,41.873618330119044,-87.70487994035715,84
Public Rack - Washtenaw Ave & Devon Ave,casual,41.998725052261904,-87.69847795261904,84
Springfield Ave & 47th St,casual,41.809012773214285,-87.72063338214285,84
Stewart Ave & 83rd St,casual,41.74372167547619,-87.63408769619048,84
Central Park Ave & Ohio St,casual,41.890970530120484,-87.71815417457832,83
Central Park Blvd & 5th Ave,member,41.87567584373494,-87.71547732831326,83
Dauphin Ave & 103rd St,casual,41.70728355301205,-87.60766973313254,83
East End Ave & 87th St,member,41.73681173084338,-87.58280106650602,83
Public Rack - Rockwell & Division,casual,41.90200069638554,-87.69157504554217,83
Pulaski Rd & Eddy St (Temp),member,41.9462767953012,-87.73105090156626,83
Central Ave & Chicago Ave,casual,41.89495859292683,-87.76490544256097,82
Greenwood Ave & 91st St,casual,41.72858356463414,-87.59729776585365,82
Laramie Ave & Madison St,member,41.880218238414635,-87.75537176731707,82
Narragansett Ave & School St,casual,41.940093224268296,-87.78746989207318,82
Public Rack - Milwaukee Ave & School St,casual,41.940320200975606,-87.72779347060975,82
Rockwell St & 57th St,casual,41.79024890378049,-87.68938061731707,82
Sayre & Diversey,member,41.930171315609755,-87.80017878731707,82
Archer Ave & 43rd St,casual,41.81738224654321,-87.70139129790124,81
Evans Ave & 75th St,member,41.75849721975309,-87.60641968876543,81
Halsted St & 78th St,casual,41.75250462790124,-87.64377995358025,81
Harlem Ave & Grace St,casual,41.94914895691358,-87.8074622737037,81
Homan Ave & 65th St,casual,41.77732476333333,-87.70893946308642,81
Kostner Ave & Lake St,casual,41.885932435061726,-87.7354010954321,81
Martin Luther King Dr & 111th St,casual,41.691501986666665,-87.61207927654321,81
Tripp Ave & 65th St,casual,41.77254971395062,-87.72939511135803,81
Albany Ave & 16th St,casual,41.859445391,-87.70245821675,80
Artesian Ave & 55th St,casual,41.79165287425,-87.688279017375,80
Central Ave & Madison St,casual,41.880124497875,-87.763222677625,80
Michigan Ave & 71st St,casual,41.765297426375,-87.6217451175,80
Central Park Blvd & 5th Ave,casual,41.87567197,-87.71548724088608,79
Cottage Grove Ave & 111th Pl,casual,41.6916844143038,-87.61000470936709,79
Ewing Ave & Burnham Greenway,casual,41.79210813848101,-87.58360893607595,79
Stewart Ave & 63rd St,casual,41.77983781329114,-87.63477524886075,79
Vernon Ave & 79th St,member,41.750947343924054,-87.61378528240506,79
Public Rack - Hoyne Ave & 110th Pl,member,41.690138710256406,-87.67025609679487,78
Meade Ave & Diversey Ave,member,41.930558243766235,-87.77898264324675,77
Public Rack - Avers Ave & Irving Park Rd,casual,41.95182190038961,-87.72203641961039,77
Public Rack - Spaulding Ave & North Ave,casual,41.910026908961036,-87.70968973571428,77
Stony Island Ave & 82nd St,member,41.746561587012984,-87.58600022753247,77
Western Ave & Ardmore Ave,member,41.98745880558442,-87.6897563209091,77
Woodlawn Ave & 75th St,casual,41.7591695825974,-87.59575474051948,77
Public Rack - Hyde Park Blvd & 55th St,casual,41.79608754381579,-87.58315000776315,76
Walden Pkwy & 100th St,member,41.71220262368421,-87.66772814210526,76
Western Ave & 111th St,member,41.691222751842105,-87.68130498710526,76
Long Ave & Belmont Ave,member,41.939156395333335,-87.76083834960001,75
Meade Ave & Addison St,casual,41.94771902386667,-87.7793937224,75
Phillips Ave & 79th St,member,41.7518196072,-87.5652286156,75
Public Rack - Loomis St & 87th St,member,41.739884863200004,-87.65994301559999,75
Public Rack - Milwaukee Ave & Higgins Ave,member,41.9686770648,-87.761210254,75
Troy Ave & 27th St,casual,41.84191469786667,-87.70294770666666,75
Baltimore Ave & 87th St,casual,41.73733918418919,-87.54850057905405,74
Central Ave & Harrison St,casual,41.87300269743243,-87.76450456094595,74
Exchange Ave & 79th St,casual,41.75170980918919,-87.552831725,74
Indiana Ave & 103rd St,casual,41.707106589594595,-87.6185243254054,74
Western Ave & 28th St,casual,41.84152195027027,-87.68514882054055,74
Burnham Greenway & 105th St,casual,41.70460443246575,-87.52831046589041,73
Greenwood Ave & 79th St,member,41.75131172369863,-87.59653131657535,73
Narragansett & McLean,member,41.917022873424656,-87.78645538438356,73
Public Rack - Cumberland & Catherine,casual,41.97754920849315,-87.83697023082192,73
Public Rack - Hyde Park Blvd & 53rd St,casual,41.79961530054794,-87.5840329079452,73
Cottage Grove Ave & 71st St,casual,41.76572892138889,-87.60501195111111,72
Kildare Ave & Chicago Ave,casual,41.89714511208333,-87.73223436819444,72
Orange & Addison,casual,41.94261375125,-87.82227185527778,72
Dauphin Ave & 87th St,member,41.736521786901406,-87.60126024887323,71
Major Taylor Trail & 115th St,member,41.68504807816901,-87.64541600901408,71
Yates Blvd & 75th St,member,41.75872167887324,-87.5664176084507,71
Harding Ave & 26th St,casual,41.841377558428576,-87.720990724,70
Loomis Blvd & 84th St,member,41.741512402428576,-87.65841602457142,70
Pulaski Rd & Congress Pkwy,casual,41.87441061285714,-87.72610508971428,70
Racine Ave & Garfield Blvd,casual,41.79422804285714,-87.65510507342857,70
Kenton Ave & Madison St,casual,41.88071472753623,-87.74103065173912,69
Loomis Blvd & 84th St,casual,41.74153534782609,-87.65841543304349,69
Torrence Ave & 106th St,casual,41.70284436028985,-87.55983740927536,69
Maplewood Ave & 59th St,casual,41.78776747014706,-87.68846826411765,68
Public Rack - Lavergne & Lawrence,member,41.967908620735294,-87.7524987817647,68
Pulaski & Ann Lurie Pl,casual,41.81811285735294,-87.72255149264706,68
Hamlin Ave & 62nd Pl,casual,41.77995169044776,-87.71908725537314,67
Hegewisch Metra Station,casual,41.648547295522384,-87.54616521567165,67
Public Rack - California Ave & Devon Ave - NE,member,41.99843893925373,-87.69976643582089,67
Public Rack - Lowell Ave & Elston Ave,member,41.96799464641791,-87.73844627731343,67
Constance Ave & 95th St,casual,41.72224980151515,-87.57896764060607,66
Dauphin Ave & 87th St,casual,41.736517073939396,-87.60126435378788,66
Kildare Ave & 47th St,casual,41.80884808757576,-87.73041231212122,66
Kildare Ave & 55th St,casual,41.7911557780303,-87.73020247833334,66
Monticello Ave & Lawrence Ave,member,41.9681852860606,-87.71954010757575,66
Public Rack - California Ave & Cortez St,member,41.90017790636364,-87.69756190151516,66
Pulaski Rd & Congress Pkwy,member,41.87441209863636,-87.72610057560605,66
Ashland Ave & 63rd St,member,41.779380289230765,-87.66487966261539,65
Halsted St & 69th St,member,41.76905156415385,-87.64459784384616,65
Kedzie Ave & 24th St,member,41.848199796,-87.7054444436923,65
Kildare Ave & Division St,casual,41.90200652415385,-87.73301792923077,65
Leamington Ave & Hirsch St,casual,41.90789092569231,-87.75248733261539,65
Long Ave & Belden Ave,member,41.92161271338462,-87.76055576153847,65
Oketo Ave & Addison St,casual,41.94314195276923,-87.81095660784615,65
Public Rack - Walden Pkwy & 103rd St,casual,41.708162802,-87.66955897246154,65
Seeley Ave & Garfield Blvd,casual,41.794111285384616,-87.67548922415385,65
Commercial Ave & 83rd St,casual,41.744617079375004,-87.55120636765625,64
Damen Ave & 51st St,member,41.80089452078125,-87.674660950625,64
Kedzie Ave & 45th St,casual,41.8105956778125,-87.70169292390625,64
Narragansett & McLean,casual,41.917114399375,-87.78656761421875,64
Public Rack - Austin Ave & Wrightwood Ave,casual,41.9287270428125,-87.777771619375,64
Richmond St & 59th St,casual,41.7875605421875,-87.69806931125,64
Bloomingdale Ave & Harlem Ave,casual,41.91100084761904,-87.80792265777778,63
Damen Ave & 51st St,casual,41.800907889523806,-87.67467107396826,63
Plainfield & Irving Park,casual,41.95125966507937,-87.83202681317461,63
Public Rack - Pulaski Rd & 44th St,member,41.81090157825397,-87.72084668301588,63
Central Ave & Madison St,member,41.88012273548387,-87.76322075774193,62
Public Rack - Avers & Lawrence,casual,41.96847352354839,-87.72413800887097,62
Western Ave & 28th St,member,41.8415289066129,-87.6851566533871,62
Clyde Ave & 87th St,casual,41.73718444065574,-87.57268935360655,61
Elizabeth St & 59th St,casual,41.789793810819674,-87.65469873131148,61
Halsted St & 69th St,casual,41.769054656721316,-87.64460913327869,61
Lamon Ave & Chicago Ave,casual,41.896940544754095,-87.74887437754099,61
Latrobe Ave & Chicago Ave,member,41.89473454147541,-87.75687982065574,61
Public Rack - Kilbourn Ave & Fullerton Ave,member,41.92,-87.74,61
Ashland Ave & 63rd St,casual,41.779349994,-87.66487474283333,60
Cicero Ave & Flournoy St,casual,41.872136336833336,-87.74663646483333,60
Maryland Ave & 104th St,member,41.709267511166665,-87.6004838475,60
Public Rack - California Ave & Cortez St,casual,41.90019114933333,-87.69764223133333,60
Public Rack - Kimball Ave & Carmen Ave,member,41.97275454783333,-87.71234696249999,60
Public Rack - Menard Ave & Dakin St - midblock,casual,41.9515323555,-87.77162921183333,60
California Ave & 26th St,casual,41.84370701423729,-87.6949353442373,59
Evans Ave & 75th St,casual,41.758495726779664,-87.60641926118645,59
Houston Ave & 92nd St,member,41.72820713644068,-87.54957527050847,59
Jeffery Blvd & 76th St,casual,41.757125571694914,-87.57584658355933,59
